,STATE,TIME,TSO4,TNO3,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,TOTAL_SO2,TOTAL_NO3,YEAR,MONTH
155,AR,14-Nov,0.6802142859999999,0.31544285699999997,0.23142857100000003,0.2412,0.025457142999999998,0.056014285999999996,0.0521,0.031457143,0.106328571,0.450471429,0.528842857,,0.5997571429999999,0.758742857,14,Nov
156,AR,15-Nov,0.5498,0.2210625,0.2024875,0.0989,0.022275,0.1103875,0.0415125,0.1334,0.1275,0.3501,0.2977375,,0.3827875,0.565625,15,Nov
157,AR,16-Nov,0.74697,0.24479,0.26166,0.18,0.02201,0.051739999999999994,0.052039999999999996,0.02635,0.16788,0.48241999999999996,0.39687,,0.5088699999999999,0.71951,16,Nov
158,AR,17-Nov,0.8398,0.2739625,0.285175,0.301025,0.0325875,0.0544125,0.0632125,0.0334625,0.186875,0.6901625,0.4610125,,0.5856625,0.9531625,17,Nov
159,AR,8-Dec,1.06346,0.60982,0.38143,0.11703,0.02913,0.17251,0.07162,0.0865,0.28102,0.65184,0.43876000000000004,,0.6262,1.2513,8,Dec
160,AR,9-Dec,1.15577,0.8435600000000001,0.59495,0.09896,0.01162,0.04161,0.055929999999999994,0.0266,0.27242,0.76862,0.4862,,0.66789,1.59998,9,Dec
161,AR,10-Dec,1.231925,0.7322375,0.540575,0.1296125,0.0214125,0.11395,0.063325,0.0506875,0.234525,0.5632625,0.5546875,,0.7111125,1.286525,10,Dec
162,AR,11-Dec,1.0140375,0.5194,0.4544125,0.1236875,0.0173375,0.0640125,0.05675,0.0511,0.22915,0.7765375,0.34835,,0.5012,1.2836,11,Dec
163,AR,12-Dec,0.9774,0.7183555559999999,0.4618,0.141,0.018155556,0.078855556,0.058233333,0.036811111,0.270377778,0.709066667,0.42872222200000004,,0.609055556,1.4161444440000002,12,Dec
164,AR,13-Dec,1.07626,0.83441,0.55095,0.08855,0.01438,0.0825,0.060160000000000005,0.04067,0.28620999999999996,0.73325,0.4258,,0.6167100000000001,1.556,13,Dec
165,AR,14-Dec,1.193044444,0.5306,0.537222222,0.070411111,0.010177778,0.031688889,0.044922222000000005,0.023744444,0.22224444399999999,0.706555556,0.434111111,,0.582344444,1.225944444,14,Dec
166,AR,15-Dec,0.759325,0.3895625,0.296725,0.0795625,0.0154375,0.0887875,0.053425,0.054225,0.1794375,0.613725,0.2850375,,0.4047375,0.9935875,15,Dec
167,AR,16-Dec,0.7507375,0.394375,0.270125,0.115425,0.018925,0.0841,0.0494125,0.049375,0.1853,0.5276125,0.43805,,0.5616375,0.9136125,16,Dec
168,AR,17-Dec,0.5265125,0.459125,0.25645,0.2432125,0.022725,0.0446625,0.0482875,0.0468625,0.1309875,0.476075,0.3893625,,0.4767375,0.9276,17,Dec
169,AR,8-Feb,1.298175,0.5688625,0.4951875,0.1018,0.02145,0.1193125,0.0597625,0.0414125,0.249475,0.906075,0.569325,,0.7357125,1.460525,8,Feb
170,AR,9-Feb,1.229628571,0.731828571,0.44101428600000003,0.206928571,0.042314286,0.229957143,0.069028571,0.084714286,0.298942857,0.665214286,0.512757143,,0.7121714290000001,1.3864571430000001,9,Feb
171,AR,10-Feb,1.446525,0.6599625,0.6574375,0.0817875,0.0097,0.0397375,0.0792125,0.02885,0.300775,0.8008875,0.5172625,,0.7179,1.4481375,10,Feb
172,AR,11-Feb,1.1395,0.498671429,0.460657143,0.154942857,0.023071428999999997,0.0931,0.056285714,0.0362,0.2688,0.7235142859999999,0.49237142899999997,,0.671657143,1.210657143,11,Feb
173,AR,12-Feb,1.0803125,0.39385,0.39585,0.2527875,0.0313375,0.1022,0.050025,0.0537625,0.2117625,0.623375,0.4372875,,0.57855,1.0073,12,Feb
174,AR,13-Feb,1.0575625,0.359125,0.430425,0.1247375,0.0169875,0.0633125,0.0395125,0.0398375,0.26555,0.84235,0.329975,,0.5070875,1.1880875,13,Feb
175,AR,14-Feb,1.1125625,0.4842125,0.448825,0.1621625,0.0237375,0.0897125,0.0399,0.0264625,0.30495,0.6598375,0.7061125,,0.909525,1.1335625,14,Feb
176,AR,15-Feb,1.16625,0.610925,0.5223375,0.1565125,0.022925,0.0655875,0.0427875,0.0339625,0.2256,0.5727125,0.4929125,,0.6433625,1.174525,15,Feb
177,AR,16-Feb,0.6849125,0.47255,0.261525,0.1960125,0.0247125,0.0972,0.040875,0.0650125,0.183525,0.5638375,0.3941125,,0.516525,1.0274125,16,Feb
178,AR,17-Feb,0.9505571429999999,0.255971429,0.255985714,0.14765714300000002,0.028757143,0.1607,0.053028571,0.082128571,0.131814286,0.436942857,0.589585714,,0.677485714,0.6859857140000001,17,Feb
179,AR,18-Feb,0.630125,0.3278125,0.2063125,0.1267625,0.0254625,0.1212625,0.0553875,0.0480625,0.0830375,0.374625,0.231375,,0.2867375,0.696475,18,Feb
180,AR,8-Mar,2.1990625,0.6533375,0.7300625,0.2798375,0.048675,0.2360125,0.067475,0.0927,0.249,0.7827125,0.641875,,0.80795,1.4236,8,Mar
181,AR,9-Mar,1.41262,0.46507,0.46288999999999997,0.2402,0.05196,0.21423000000000003,0.07138,0.11391,0.2665,0.57345,0.43073999999999996,,0.6085,1.0294,9,Mar
182,AR,10-Mar,1.5585,0.31579,0.49563999999999997,0.20332,0.03435,0.10278,0.07794,0.033569999999999996,0.18702,0.72222,0.41665,,0.5413899999999999,1.02654,10,Mar
183,AR,11-Mar,1.8197777780000002,0.584966667,0.583877778,0.33184444399999996,0.059111110999999994,0.235833333,0.075766667,0.0777,0.230044444,0.6023333329999999,0.374477778,,0.5279,1.177711111,11,Mar
184,AR,12-Mar,1.6135428569999999,0.390371429,0.44147142899999997,0.289171429,0.059514286,0.257057143,0.07695714299999999,0.08944285699999999,0.1803,0.545857143,0.259228571,,0.3795,0.927542857,12,Mar
185,AR,13-Mar,1.3343,0.41975,0.44865,0.306625,0.05,0.1231125,0.0618625,0.058325,0.2070375,0.6384375,0.3917125,,0.529825,1.04805,13,Mar
186,AR,14-Mar,1.42805,0.3528375,0.5194625,0.273625,0.0332625,0.102325,0.0520125,0.0482625,0.2491875,0.6856,0.4034,,0.5695875,1.0275625,14,Mar
187,AR,15-Mar,1.129133333,0.263944444,0.357311111,0.2835,0.041277778,0.146544444,0.057355555999999995,0.060944444,0.150822222,0.519944444,0.35044444399999997,,0.451033333,0.7756222220000001,15,Mar
188,AR,16-Mar,0.70501,0.27585,0.20292000000000002,0.25653000000000004,0.03549,0.12894,0.0519,0.06477999999999999,0.13122,0.37998000000000004,0.33353,,0.42105,0.64978,16,Mar
189,AR,17-Mar,0.874077778,0.279822222,0.254588889,0.188766667,0.0329,0.125533333,0.065088889,0.029611111000000002,0.1409,0.511922222,0.552133333,,0.646077778,0.7836111109999999,17,Mar
190,AR,18-Mar,0.8811375,0.405575,0.283825,0.2313375,0.0384375,0.150825,0.0531875,0.0630375,0.0977125,0.496125,0.29675,,0.361925,0.89385,18,Mar
191,AR,8-Apr,1.96023,0.33582,0.55224,0.42904,0.07287,0.20844000000000001,0.08642000000000001,0.07218,0.19215,0.70172,0.37235,,0.50051,1.0263799999999998,8,Apr
192,AR,9-Apr,1.6111285709999998,0.35282857100000004,0.500728571,0.298085714,0.049828570999999995,0.164942857,0.069614286,0.056742857,0.209614286,0.469257143,0.322757143,,0.4626,0.814585714,9,Apr
193,AR,10-Apr,1.3973,0.2673625,0.372025,0.3010625,0.0550875,0.141175,0.08705,0.03435,0.1473625,0.649575,0.357675,,0.45595,0.906625,10,Apr
194,AR,11-Apr,1.8084,0.4815625,0.415575,0.37615,0.0803375,0.323175,0.096375,0.0861,0.159375,0.4622125,0.29495,,0.40125,0.9363875,11,Apr
195,AR,12-Apr,1.4092625,0.2994,0.390775,0.2748,0.0534375,0.1609375,0.0679625,0.0331125,0.17305,0.5934,0.22215,,0.337575,0.8833375,12,Apr
196,AR,13-Apr,1.46344,0.29264,0.40055,0.29821,0.05778,0.17148,0.07915,0.04807,0.18058,0.59548,0.28683000000000003,,0.40729,0.87869,13,Apr
197,AR,14-Apr,1.33219,0.3001,0.41891999999999996,0.26191,0.04125,0.14759,0.0644,0.029580000000000002,0.13927,0.46369,0.32327,,0.41617,0.75645,14,Apr
198,AR,15-Apr,1.0237125,0.2423875,0.3128375,0.2901,0.0451,0.0959875,0.0606,0.0364375,0.140975,0.4609375,0.3398125,,0.43385,0.696,15,Apr
199,AR,16-Apr,0.7191875,0.234275,0.233675,0.194775,0.0318875,0.1047375,0.0542375,0.0625375,0.093825,0.3408,0.1674875,,0.2300625,0.56965,16,Apr
200,AR,17-Apr,1.03175,0.3112375,0.2828875,0.1813375,0.04275,0.1830125,0.1121,0.0509125,0.13595,0.4064625,0.3601,,0.450775,0.71125,17,Apr
201,AR,18-Apr,0.7560875,0.32335,0.2418,0.3373,0.0456625,0.0880125,0.0618125,0.03835,0.0965875,0.383175,0.217775,,0.2822,0.700425,18,Apr
202,AR,8-May,1.99195,0.2450125,0.5235625,0.2602875,0.0557625,0.18365,0.07965,0.042275,0.2241875,0.8535125,0.3797375,,0.5292375,1.0849375,8,May
203,AR,9-May,1.64065,0.2643,0.5070625,0.266175,0.04595,0.1443125,0.0736875,0.044425,0.1762625,0.5558375,0.3062375,,0.423825,0.8112875,9,May
204,AR,10-May,1.7655375,0.2225375,0.50765,0.2931875,0.05115,0.175875,0.0899125,0.0403625,0.1662,0.6714875,0.2754,,0.3862375,0.883375,10,May
205,AR,11-May,1.74375,0.27257,0.47243,0.26576,0.0559,0.23025,0.09876,0.045219999999999996,0.16617,0.71492,0.2521,,0.36291999999999996,0.9761299999999999,11,May
206,AR,12-May,1.85335,0.28076,0.54384,0.41152,0.06484,0.15866,0.08929,0.04086,0.18308,0.82629,0.2988,,0.42091000000000006,1.0939,12,May
207,AR,13-May,1.60065,0.252975,0.4298375,0.20615,0.048575,0.1965875,0.0681375,0.039275,0.203225,0.6614375,0.2920625,,0.427625,0.903925,13,May
208,AR,14-May,1.212071429,0.280971429,0.266842857,0.289928571,0.057057143,0.196657143,0.06841428599999999,0.04277142900000001,0.08957142900000001,0.512714286,0.22104285699999998,,0.2808,0.785542857,14,May
209,AR,15-May,1.02055,0.288475,0.2810625,0.1482375,0.0372875,0.1507875,0.0625375,0.041375,0.1401,0.42005,0.2351125,,0.32855,0.701825,15,May
210,AR,16-May,0.96291,0.22433000000000003,0.29566,0.20555,0.03605,0.11127999999999999,0.061110000000000005,0.04187,0.09497,0.4204,0.16409,,0.22744,0.6380399999999999,16,May
211,AR,17-May,1.11887,0.23304,0.3274,0.21404,0.04079,0.13805,0.06486,0.0459,0.08851,0.45678,0.30472,,0.36378,0.6825399999999999,17,May
212,AR,18-May,1.03315,0.23734,0.29178000000000004,0.22159,0.042980000000000004,0.14779,0.06473,0.04307,0.1039,0.58948,0.18175999999999998,,0.25106999999999996,0.81747,18,May
213,AR,8-Jun,1.4529375,0.2459125,0.35985,0.2022625,0.0516,0.2312375,0.086525,0.0664375,0.2218375,0.82495,0.3374625,,0.485425,1.0577625,8,Jun
214,AR,9-Jun,2.06705,0.13939000000000001,0.62961,0.17213,0.03779,0.13161,0.07322000000000001,0.02305,0.17632,0.8222,0.29395,,0.41156000000000004,0.9485,9,Jun
215,AR,10-Jun,2.10662,0.165,0.59212,0.23235999999999998,0.0478,0.1675,0.08317999999999999,0.03704,0.20726,0.91851,0.41098999999999997,,0.5492100000000001,1.06891,10,Jun
216,AR,11-Jun,1.8425125,0.2947625,0.5406625,0.264075,0.0554875,0.2345625,0.09255,0.06155,0.253175,0.95095,0.391725,,0.560625,1.2306,11,Jun
217,AR,12-Jun,1.9031,0.3021875,0.5760125,0.3590875,0.0577375,0.17145,0.09115,0.04905,0.21795,1.0040375,0.42845,,0.5737875,1.2902875,12,Jun
218,AR,13-Jun,1.374975,0.273,0.3512625,0.3481375,0.0604375,0.161725,0.086375,0.0450125,0.18995,0.7715,0.286425,,0.4131,1.03225,13,Jun
219,AR,14-Jun,1.3580125,0.3596125,0.31455,0.347275,0.0706875,0.261175,0.08695,0.1309625,0.1490375,0.550325,0.250075,,0.349475,0.9011875,14,Jun
220,AR,15-Jun,1.394875,0.3118125,0.361325,0.25995,0.0531875,0.17005,0.0831125,0.0744875,0.2220375,0.70045,0.2227,,0.3707875,1.0011375,15,Jun
221,AR,16-Jun,1.323225,0.24855,0.35165,0.2344625,0.0474875,0.174,0.083885714,0.0387375,0.1805375,0.7156625,0.276275,,0.3967,0.9528,16,Jun
222,AR,17-Jun,0.9916,0.2256125,0.2806625,0.2350875,0.0443625,0.1364375,0.0687875,0.0376125,0.1336,0.56645,0.1895625,,0.2786625,0.7830625,17,Jun
223,AR,18-Jun,1.1317375,0.355775,0.2494375,0.2889375,0.066725,0.2541,0.0814125,0.0651125,0.153125,0.6610875,0.1800625,,0.2821875,1.0063625,18,Jun
224,AR,8-Jul,2.11813,0.14114000000000002,0.5448,0.25398000000000004,0.056260000000000004,0.16842000000000001,0.09497,0.02299,0.29449000000000003,1.29154,0.48122,,0.6776399999999999,1.4121299999999999,8,Jul
225,AR,9-Jul,1.5792625,0.1953875,0.4616625,0.252375,0.0474625,0.111425,0.088725,0.0288875,0.1639875,0.8074875,0.295675,,0.4050625,0.990025,9,Jul
226,AR,10-Jul,1.5953125,0.2844875,0.337025,0.223525,0.0593375,0.236075,0.0795125,0.0361,0.227125,0.8544625,0.273225,,0.4247125,1.1253625,10,Jul
227,AR,11-Jul,1.8496875,0.1365875,0.5380875,0.16275,0.036125,0.1364625,0.0560875,0.0228375,0.2076375,1.1333375,0.36465,,0.5031375,1.2518875,11,Jul
228,AR,12-Jul,1.5411700000000002,0.27028,0.41183000000000003,0.25918,0.04521,0.14001,0.06667000000000001,0.022959999999999998,0.23356,1.08986,0.26916999999999996,,0.42496000000000006,1.3428200000000001,12,Jul
229,AR,13-Jul,1.55288,0.16674,0.44398000000000004,0.24042,0.04353,0.11692999999999999,0.07854,0.02309,0.2534,0.99815,0.30339,,0.47241000000000005,1.14904,13,Jul
230,AR,14-Jul,1.40334,0.14559,0.40874,0.25724,0.0376,0.06791,0.07742,0.02412,0.16429000000000002,0.7854399999999999,0.23360999999999998,,0.3432,0.91853,14,Jul
231,AR,15-Jul,0.942783333,0.41731666700000003,0.214816667,0.222183333,0.053116667,0.215316667,0.048383333,0.075383333,0.105833333,0.516133333,0.31606666699999997,,0.38665,0.925216667,15,Jul
232,AR,16-Jul,1.207325,0.3146625,0.291975,0.2371375,0.053525,0.2192625,0.0770125,0.0677125,0.161375,0.7173,0.268,,0.3756375,1.02055,16,Jul
233,AR,17-Jul,1.1685,0.135725,0.3647375,0.1930625,0.034775,0.0789375,0.06995,0.0241875,0.154225,0.8124625,0.1968875,,0.2997625,0.9352625,17,Jul
234,AR,18-Jul,0.96236,0.18825999999999998,0.30480999999999997,0.28781999999999996,0.04572,0.07268,0.09212999999999999,0.02854,0.14561,0.83798,0.16682,,0.26395,1.0129299999999999,18,Jul
235,AR,8-Aug,2.7377875,0.1354,0.8737,0.1697,0.034875,0.0759875,0.0714875,0.0231375,0.3004625,0.9365,0.4685,,0.6688875,1.0569625,8,Aug
236,AR,9-Aug,1.7407375,0.1411625,0.56845,0.2229875,0.0345875,0.0704875,0.09425,0.02945,0.1644,0.820325,0.25825,,0.3678875,0.94845,9,Aug
237,AR,10-Aug,1.83211,0.16185,0.58163,0.19318,0.03503,0.10455,0.08854,0.03227,0.2288,0.84662,0.38848,,0.5410699999999999,0.99498,10,Aug
238,AR,11-Aug,1.7221099999999998,0.16222,0.57567,0.26897,0.040780000000000004,0.08369,0.0811,0.026619999999999998,0.23329,1.0964200000000002,0.37292,,0.52852,1.24122,11,Aug
239,AR,12-Aug,1.64,0.263625,0.4740625,0.2711125,0.0482625,0.1264125,0.093175,0.025325,0.2755375,1.077075,0.3725375,,0.5563125,1.3235875,12,Aug
240,AR,13-Aug,1.80635,0.18415,0.519725,0.245075,0.0433375,0.1022125,0.086275,0.02735,0.2722,0.861275,0.337225,,0.5188,1.03175,13,Aug
241,AR,14-Aug,1.437075,0.2181,0.3637375,0.218425,0.0459875,0.167125,0.068925,0.0382,0.173525,0.720475,0.19415,,0.3099125,0.927125,14,Aug
242,AR,15-Aug,1.4156625,0.221175,0.4016125,0.250325,0.0415,0.132775,0.0710125,0.0294875,0.1724625,0.865925,0.30815,,0.42315,1.073325,15,Aug
243,AR,16-Aug,1.04417,0.16695,0.34763,0.16652,0.029330000000000002,0.08176,0.0728,0.028360000000000003,0.15803,0.5899,0.20302,,0.30844,0.74749,16,Aug
244,AR,17-Aug,1.1495600000000001,0.14876,0.36956,0.19873,0.03186,0.0706,0.07001,0.02344,0.16309,0.68276,0.23818000000000003,,0.34694,0.8206899999999999,17,Aug
245,AR,18-Aug,1.1633,0.298966667,0.3414,0.342683333,0.055999999999999994,0.11701666699999999,0.12791666699999998,0.03095,0.175266667,0.7413833329999999,0.1898,,0.306716667,1.02855,18,Aug
246,AR,8-Sep,2.4952799999999997,0.15542999999999998,0.8273,0.18312,0.03337,0.09597,0.08517999999999999,0.04712,0.15875,0.82586,0.44815,,0.55405,0.96815,8,Sep
247,AR,9-Sep,1.67723,0.15113,0.56617,0.18767,0.02713,0.04019,0.13252,0.03261,0.16460999999999998,0.60755,0.23786999999999997,,0.34765999999999997,0.74902,9,Sep
248,AR,10-Sep,1.4592875,0.228325,0.4425875,0.23685,0.04605,0.1227625,0.1065,0.042825,0.21735,0.8205,0.4994125,,0.644375,1.035775,10,Sep
249,AR,11-Sep,1.1654375,0.1775625,0.4135375,0.276725,0.033075,0.029075,0.0663875,0.024625,0.1907,0.7826125,0.362375,,0.48955,0.947725,11,Sep
250,AR,12-Sep,1.495525,0.2059,0.504425,0.267025,0.0402,0.0620875,0.0835,0.02675,0.24665,0.77895,0.3903875,,0.554875,0.9724625,12,Sep
251,AR,13-Sep,1.6926,0.14385714300000002,0.534742857,0.209557143,0.029814286000000002,0.045828571,0.0953,0.026942857,0.23241428600000003,0.8180142859999999,0.338814286,,0.493842857,0.948842857,13,Sep
252,AR,14-Sep,1.34397,0.10830999999999999,0.4113,0.15922,0.02404,0.06217999999999999,0.07203999999999999,0.02417,0.16061,0.59641,0.23964000000000002,,0.34676999999999997,0.69523,14,Sep
253,AR,15-Sep,1.17622,0.17355,0.37393000000000004,0.22351,0.03438,0.06276,0.07124,0.02538,0.16405,0.68942,0.39763000000000004,,0.5070399999999999,0.8520200000000001,15,Sep
254,AR,16-Sep,0.8892375,0.1624,0.2906125,0.2108625,0.030325,0.0698,0.0623875,0.0342125,0.1659125,0.567775,0.2646375,,0.3752875,0.72115,16,Sep
255,AR,17-Sep,1.093175,0.2018,0.3576875,0.2734,0.0401,0.073925,0.0696,0.0429375,0.16505,0.5795625,0.266075,,0.3761625,0.77215,17,Sep
256,CA,8-Jan,0.30075,0.486675,0.16595,0.067975,0.018075,0.06995,0.016025,0.03535,0.041175,0.34055,0.126375,,0.15385,0.821825,8,Jan
257,CA,9-Jan,0.2433,0.198975,0.1136,0.049875,0.0109,0.03215,0.017675,0.014375,0.046625,0.20135,0.1072,,0.138275,0.39715,9,Jan
258,CA,10-Jan,0.17135,0.31185,0.08985,0.0489,0.016,0.07945,0.01235,0.07975,0.03735,0.35745,0.11305,,0.13795,0.66355,10,Jan
259,CA,15-Jan,0.688225,0.285675,0.292475,0.0745,0.009000000000000001,0.030525,0.025675,0.0357,0.267875,0.595825,0.614725,,0.793375,0.872025,15,Jan
260,CA,16-Jan,0.5795,0.160233333,0.204933333,0.0406,0.008966667,0.0507,0.0221,0.034533333,0.159733333,0.493333333,0.39306666700000004,,0.499666667,0.6457666670000001,16,Jan
261,CA,8-Oct,0.7313,0.672175,0.3036,0.178125,0.0314,0.11735,0.0399,0.0408,0.05555,1.144175,0.20885,,0.245925,1.798125,8,Oct
262,CA,9-Oct,0.492125,0.86425,0.3071,0.1264,0.026925,0.1054,0.02985,0.027025,0.03335,1.078525,0.18305,,0.205275,1.925625,9,Oct
263,CA,10-Oct,0.6118,0.4889,0.2444,0.088775,0.02305,0.112725,0.0277,0.01595,0.0382,0.752225,0.13105,,0.156525,1.229175,10,Oct
264,CA,15-Oct,0.604725,0.230825,0.23605,0.17255,0.024225,0.0377,0.038025,0.031025,0.157725,0.34405,0.35465,,0.459825,0.5694,15,Oct
265,CA,8-Nov,0.389025,0.348175,0.174425,0.093225,0.013825,0.052025,0.0415,0.018775,0.05445,0.698725,0.167675,,0.204,1.035775,8,Nov
266,CA,9-Nov,0.551,0.700425,0.2841,0.123025,0.02615,0.07585,0.03795,0.023325,0.03685,1.2851,0.185175,,0.20975,1.965075,9,Nov
267,CA,10-Nov,0.30006,0.495,0.17645999999999998,0.07166,0.01804,0.06677999999999999,0.0172,0.0361,0.033839999999999995,0.4523,0.1201,,0.14268,0.94014,10,Nov
268,CA,14-Nov,1.02575,0.4353,0.3522,0.1933,0.028999999999999998,0.15675,0.0417,0.11035,0.237,0.5741,0.96805,,1.1261,1.00025,14,Nov
269,CA,15-Nov,0.435,0.23501999999999998,0.15918,0.0453,0.01884,0.12816,0.02316,0.1345,0.1135,0.31376,0.3178,,0.3935,0.54384,15,Nov
270,CA,8-Dec,0.2813,0.8763,0.25244,0.069,0.01878,0.09262000000000001,0.02196,0.0484,0.0548,0.50038,0.09654,,0.13312000000000002,1.3687,8,Dec
271,CA,9-Dec,0.23658,0.41092,0.13432,0.04774,0.01796,0.08802,0.02238,0.07972,0.035160000000000004,0.3851,0.08092,,0.10436,0.78988,9,Dec
272,CA,10-Dec,0.106725,0.186925,0.07725,0.0169,0.004775,0.01695,0.0075,0.015125,0.029325,0.26385,0.0726,,0.09215,0.446525,10,Dec
273,CA,14-Dec,0.7518600000000001,0.21302,0.27688,0.031580000000000004,0.012459999999999999,0.07552,0.022680000000000002,0.03284,0.10542,0.34131999999999996,0.35946,,0.42978,0.54894,14,Dec
274,CA,15-Dec,0.75995,0.230775,0.261725,0.04675,0.01675,0.115375,0.033,0.075375,0.105925,0.4314,0.211125,,0.2818,0.655325,15,Dec
275,CA,8-Feb,0.3859,0.74395,0.20945,0.1221,0.0195,0.1022,0.0185,0.016,0.044175,0.862875,0.1623,,0.191775,1.593075,8,Feb
276,CA,9-Feb,0.34095,0.51405,0.186425,0.07295,0.016525,0.071375,0.02405,0.0271,0.0542,0.72045,0.089775,,0.12595,1.223075,9,Feb
277,CA,10-Feb,0.44215,0.876425,0.32105,0.10015,0.01935,0.0618,0.029075,0.0281,0.0712,0.4901,0.0898,,0.137325,1.35875,10,Feb
278,CA,15-Feb,1.2631,0.2953,0.484733333,0.067866667,0.011533333,0.042833333,0.030833332999999997,0.027333332999999998,0.302233333,0.5930333329999999,0.398033333,,0.599633333,0.878933333,15,Feb
279,CA,16-Feb,0.876975,0.460875,0.360425,0.1164,0.01975,0.093925,0.027425,0.05515,0.1925,0.532375,0.472675,,0.601075,0.98475,16,Feb
280,CA,8-Mar,0.816075,2.28585,0.660025,0.23685,0.047025,0.226775,0.040225,0.05525,0.049925,1.601825,0.280625,,0.3139,3.862225,8,Mar
281,CA,9-Mar,1.00912,2.2322,0.62178,0.28588,0.06372,0.33696,0.05972,0.05108,0.0812,1.44686,0.2181,,0.27226,3.6560599999999996,9,Mar
282,CA,10-Mar,0.80634,1.25396,0.33842,0.28594,0.058339999999999996,0.25134,0.04838,0.07912000000000001,0.06617999999999999,0.77362,0.15656,,0.20068,2.0153,10,Mar
283,CA,15-Mar,0.86144,0.21611999999999998,0.30191999999999997,0.09242,0.019780000000000002,0.0751,0.03296,0.03108,0.20207999999999998,0.56458,0.33554,,0.47036000000000006,0.77172,15,Mar
284,CA,16-Mar,1.0602,0.5886399999999999,0.35886,0.16102,0.04438,0.24728000000000003,0.05624,0.13524,0.1541,0.5170600000000001,0.43818,,0.54094,1.09748,16,Mar
285,CA,8-Apr,1.49254,2.6133,0.77956,0.39855999999999997,0.09304,0.39214,0.07792,0.049280000000000004,0.06116,1.78236,0.32536,,0.36616,4.36736,8,Apr
286,CA,9-Apr,1.491475,2.218175,0.681775,0.258775,0.0796,0.43195,0.063,0.114225,0.080675,1.7455,0.285275,,0.339125,3.935925,9,Apr
287,CA,10-Apr,0.885525,1.48465,0.4063,0.242425,0.069775,0.28675,0.050675,0.0983,0.047275,1.38985,0.1603,,0.191825,2.8524,10,Apr
288,CA,15-Apr,1.224275,0.27025,0.457375,0.12765,0.025675,0.0694,0.051225,0.0319,0.149825,0.57895,0.31175,,0.411675,0.84,15,Apr
289,CA,16-Apr,1.071175,0.333775,0.35905,0.15135,0.03375,0.127375,0.05345,0.05235,0.141425,0.76255,0.31335,,0.407675,1.084225,16,Apr
290,CA,8-May,1.4146,1.98075,0.688925,0.3544,0.076175,0.265575,0.0683,0.056875,0.07485,2.092425,0.3268,,0.3767,4.039875,8,May
291,CA,9-May,1.546375,1.17005,0.5343,0.30075,0.067975,0.276325,0.0797,0.0139,0.040575,3.010775,0.312625,,0.3397,4.13295,9,May
292,CA,10-May,0.906066667,1.763733333,0.45046666700000004,0.2041,0.0643,0.36193333299999997,0.056333333,0.1605,0.0479,1.666466667,0.2121,,0.24403333300000002,3.4037,10,May
293,CA,15-May,1.644275,0.51665,0.544075,0.115825,0.049525,0.28865,0.065475,0.14545,0.18095,0.656825,0.14755,,0.268275,1.163,15,May
294,CA,16-May,1.2178200000000001,0.21556,0.44843999999999995,0.14007999999999998,0.030680000000000002,0.0732,0.05857999999999999,0.03044,0.11404,0.6044,0.28722,,0.36328,0.81038,16,May
295,CA,8-Jun,1.424925,1.299975,0.4813,0.298825,0.0735,0.37,0.10685,0.015525,0.069175,3.949875,0.479825,,0.52595,5.187025,8,Jun
296,CA,9-Jun,1.4791,1.69472,0.74848,0.18586,0.04962,0.24086,0.06324,0.018619999999999998,0.052660000000000005,2.5776,0.20824,,0.24338,4.23136,9,Jun
297,CA,10-Jun,1.1726,1.20874,0.37966,0.2115,0.06767999999999999,0.33899999999999997,0.10948,0.015280000000000002,0.04658,3.3896800000000002,0.28546,,0.31651999999999997,4.5445199999999994,10,Jun
298,CA,15-Jun,1.53748,0.29541999999999996,0.4785,0.16618,0.03708,0.10658,0.07006,0.03022,0.1105,0.55042,0.25982,,0.3335,0.83706,15,Jun
299,CA,16-Jun,1.309825,0.293975,0.470375,0.181225,0.038,0.128925,0.05915,0.05885,0.17805,0.75275,0.31865,,0.4374,1.0348,16,Jun
300,CA,8-Jul,1.76578,1.27634,0.58972,0.3196,0.07556,0.31864000000000003,0.10046000000000001,0.01378,0.11126,3.8493,0.41923999999999995,,0.49348000000000003,5.0644,8,Jul
301,CA,9-Jul,1.416225,1.043475,0.4744,0.3127,0.07435,0.325675,0.082725,0.017725,0.075125,3.0983,0.284225,,0.3343,4.092525,9,Jul
302,CA,10-Jul,1.449025,0.7962,0.479175,0.201375,0.0504,0.254725,0.09175,0.01345,0.062,3.112025,0.2915,,0.33285,3.858775,10,Jul
